MODEL,ITERATION,NUMBEROFEVENTS,NUMBEROFEDGES,CPP_TIME,ETA_TIME,ETAP_TIME,GETA_TIME,GETAP_TIME,CPP_CES,ETA_CES,ETAP_CES,GETA_CES,GETAP_CES,CPP_TOTALEVENTS,ETA_TOTALEVENTS,ETAP_TOTALEVENTS,GETA_TOTALEVENTS,GETAP_TOTALEVENTS,CPP_AVGTCLEN,ETA_AVGTCLEN,ETAP_AVGTCLEN,GETA_AVGTCLEN,GETAP_AVGTCLEN
05.esg4wsc,28,27,39,501392943,388443,528398,495308,520507,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,29,27,39,501380926,353604,526366,495047,519825,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,30,27,39,501775330,471505,546473,498791,558657,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,31,27,39,501336031,360184,527525,516762,549842,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,32,27,39,501383755,353323,534201,530126,513274,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,33,27,39,501340005,369054,591098,500502,1595812,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,34,27,39,501418780,357344,506453,501590,510152,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,35,27,39,501405802,354215,503872,501592,517891,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,36,27,39,501384465,356633,502539,507506,547210,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,37,27,39,501356729,353942,494212,494114,511078,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,38,27,39,501361371,362359,502603,528821,513331,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,39,27,39,501352436,351589,532344,497307,518821,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,40,27,39,501383344,393134,505042,497883,521730,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,41,27,39,501395552,357839,504672,498347,525251,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,42,27,39,501414364,364897,507695,498157,1429060,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,43,27,39,501394237,367022,513920,534429,522381,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,44,27,39,501366955,367085,510602,495648,523825,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,45,27,39,501363430,354444,532769,499956,515904,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,46,27,39,501356081,395654,504624,499242,512682,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,47,27,39,501410189,350374,495044,496796,522208,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,48,27,39,501409867,358490,506690,499796,526040,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,49,27,39,501394239,355516,524483,501973,543853,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,50,27,39,501384655,357626,636096,502714,515481,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,51,27,39,501388077,355117,413269,532259,514228,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,52,27,39,501376439,384852,416266,496889,526787,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,53,27,39,501361039,353902,411715,506209,513637,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,54,27,39,501408347,354393,411715,494409,517433,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,55,27,39,501391839,365982,424831,506057,528728,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,56,27,39,501450765,354128,417787,499151,543753,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,57,27,39,501407397,355528,412194,570646,523813,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,58,27,39,501371891,352136,414011,558741,515862,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,59,27,39,501370488,352276,451175,587560,535630,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,60,27,39,501363702,405918,418549,422005,535727,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,61,27,39,502325155,357137,422032,435627,519788,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,62,27,39,501377341,355027,405084,426289,513359,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,63,27,39,501373555,359935,415090,426354,547516,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,64,27,39,501374238,353370,406417,426109,597499,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,65,27,39,501349763,358951,412362,458669,551487,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,66,27,39,501333378,360995,402587,425001,569190,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,67,27,39,501381182,359455,439338,431152,439083,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,68,27,39,501345669,355343,427790,459326,464266,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,69,27,39,501370919,392682,410170,434771,447655,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,70,27,39,502253083,352582,410154,435354,445119,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,71,27,39,501389277,356478,414770,436214,442713,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,72,27,39,501327732,358210,410663,426882,445593,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,73,27,39,501330306,372988,416179,433363,470494,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,74,27,39,501424986,286800,409080,369068,372789,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,75,27,39,501374812,354428,418975,432643,447261,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,76,27,39,501364148,355027,407473,466275,447940,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,77,27,39,501384837,362837,415324,433746,474174,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,78,27,39,501526103,357069,452898,431812,451130,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,79,27,39,501365481,369297,425052,424805,447078,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,80,27,39,501376779,353873,416196,430751,453895,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,81,27,39,501395623,358026,413854,424748,455352,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,82,27,39,501371081,356420,410070,427850,446437,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,83,27,39,501369804,364611,418133,437098,480950,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,84,27,39,501375180,364451,416369,435457,482694,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,85,27,39,501368194,360113,418474,435162,446550,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,86,27,39,501362466,357901,407263,461809,443778,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,87,27,39,501360896,368866,426434,436515,446763,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,88,27,39,501374244,1463485,432385,440243,458431,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,89,27,39,501389984,358367,415455,430946,448799,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,90,27,39,501380417,361592,414977,426720,451774,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,91,27,39,501366253,351738,406516,426981,450191,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,92,27,39,501372426,372868,415617,431518,458978,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,93,27,39,501342151,363802,408488,422810,481053,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,94,27,39,502057048,357295,418804,433109,449807,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,95,27,39,501349540,365378,446016,424875,440813,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,96,27,39,501351106,357701,424013,435933,449636,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,97,27,39,501372152,398325,436294,431596,452558,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,98,27,39,501403540,367160,416680,431275,444951,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,99,27,39,501361194,352181,415896,435164,443969,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
05.esg4wsc,100,27,39,501377704,358148,417677,430090,487037,14.00,14.00,14.00,14.00,14.00,97.00,97.00,97.00,97.00,97.00,6.93,6.93,6.93,6.93,6.93
04.esg4wsc,1,32,42,501209344,379099,694697,361620,375148,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,2,32,42,501199983,383079,510148,393194,378092,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,3,32,42,501194770,379117,512452,406126,378273,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,4,32,42,501189061,383106,520937,340158,380222,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,5,32,42,501200061,380235,484681,344654,374006,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,6,32,42,501186508,381360,484400,366779,378117,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,7,32,42,502149708,370943,512278,335199,374121,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,8,32,42,501195039,372931,521507,333263,374482,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,9,32,42,501185946,374807,480837,335498,376155,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,10,32,42,501192850,373988,484380,357856,377789,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,11,32,42,501172351,374050,487841,336112,379041,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,12,32,42,501193008,370239,503536,333970,413430,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,13,32,42,501199715,369997,474669,334120,368425,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,14,32,42,501192131,369310,485059,334441,374865,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,15,32,42,501166272,384842,495599,332005,381179,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,16,32,42,501194724,376027,495403,360089,408446,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,17,32,42,501221447,373078,1472982,332022,402014,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,18,32,42,501195459,375133,486305,334041,372444,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,19,32,42,501203536,370009,475631,335047,374589,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,20,32,42,501219502,368711,498242,336764,374040,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,21,32,42,501200529,384559,479119,332028,377197,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,22,32,42,501212224,366155,484292,331555,374602,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,23,32,42,501222357,375421,485618,336325,373647,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,24,32,42,501233792,366254,481377,332802,378069,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,25,32,42,501175588,395050,489129,340466,377901,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,26,32,42,501197247,370217,474190,329818,372381,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,27,32,42,501192980,372282,511818,331351,405880,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,28,32,42,501169566,399441,489340,356483,400626,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,29,32,42,501168625,415333,486086,333614,409015,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,30,32,42,501197383,377367,490574,337252,421914,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,31,32,42,501186062,377262,508903,334837,350402,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,32,32,42,501177424,380029,513567,332426,349300,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,33,32,42,501169574,371870,475204,334290,342005,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,34,32,42,501172057,372193,481795,362597,349978,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,35,32,42,501198911,378169,483847,336860,380417,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,36,32,42,501178174,373111,491742,350620,346002,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,37,32,42,501207112,411616,494869,334348,349108,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,38,32,42,502098487,405123,479816,337493,352824,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,39,32,42,501202394,351348,486508,330160,374085,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,40,32,42,501196709,351153,479777,327051,348094,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,41,32,42,501187258,357916,489678,329109,350456,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,42,32,42,501202870,356215,490749,334300,347899,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,43,32,42,501191383,351088,485473,339477,348227,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,44,32,42,501213444,352160,488980,333751,346904,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,45,32,42,501225775,353238,479346,328991,350981,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,46,32,42,501177262,390475,489086,334766,348928,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,47,32,42,501185609,360517,494426,338087,352124,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,48,32,42,501198332,355163,1427565,337081,349304,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,49,32,42,501197904,389606,489267,338718,356420,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,50,32,42,501190880,350675,487531,334323,352176,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,51,32,42,501183281,353018,509117,337619,345381,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,52,32,42,501168086,352581,506892,334063,357106,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,53,32,42,501184366,368706,480218,365689,353732,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,54,32,42,501168284,356378,493993,333406,350377,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,55,32,42,501193180,352091,485588,333649,373396,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,56,32,42,501207811,354445,482421,328006,344230,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,57,32,42,501206178,353028,479341,328039,349617,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,58,32,42,501195611,358587,491903,330025,400613,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,59,32,42,501230523,353108,487697,332160,347337,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,60,32,42,501191640,355353,494947,336262,347916,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,61,32,42,501222749,371607,483546,340058,343353,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,62,32,42,501194997,352120,481030,342815,352381,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,63,32,42,501217860,346952,476523,332519,342922,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,64,32,42,501221825,356285,478507,330695,345847,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,65,32,42,501185904,385374,484929,332652,348901,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,66,32,42,501197152,354269,482664,335017,343341,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,67,32,42,501184300,354145,515020,335207,349630,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,68,32,42,501158006,348626,480381,334969,348149,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,69,32,42,502090143,351927,491972,333696,344811,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,70,32,42,501189472,354187,517980,329661,347847,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,71,32,42,501177206,363943,479093,338482,344834,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,72,32,42,501192191,384942,588379,367269,351621,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,73,32,42,501190823,354017,527949,335009,351983,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,74,32,42,501210264,351650,456285,330251,378379,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,75,32,42,501201114,351351,458396,330099,349018,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,76,32,42,501184967,357879,462082,329629,346565,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,77,32,42,501203604,359495,467149,327490,345007,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
04.esg4wsc,78,32,42,501206550,375290,459008,333911,348813,10.00,12.00,11.00,10.00,10.00,80.00,96.00,88.00,80.00,80.00,8.00,8.00,8.00,8.00,8.00
